code,url,creator,created_t,last_modified_t,product_name,abbreviated_product_name,generic_name,quantity,packaging,packaging_tags,packaging_text,brands,brands_tags,categories,categories_tags,origins,origins_tags,manufacturing_places,manufacturing_places_tags,labels,labels_tags,emb_codes,emb_codes_tags,cities,cities_tags,purchase_places,stores,countries,ingredients_text,allergens,allergens_tags,traces,traces_tags,serving_size,serving_quantity,no_nutriments,additives_n,additives_tags,ingredients_from_palm_oil_n,ingredients_from_palm_oil,ingredients_from_palm_oil_tags,ingredients_that_may_be_from_palm_oil_n,ingredients_that_may_be_from_palm_oil,ingredients_that_may_be_from_palm_oil_tags,nutriscore_score,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,states,brand_owner,ecoscore_score_fr,ecoscore_grade_fr,main_category,image_url,image_small_url,image_front_url,image_front_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,energy-kj_100g,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,-butyric-acid_100g,-caproic-acid_100g,-caprylic-acid_100g,-capric-acid_100g,-lauric-acid_100g,-myristic-acid_100g,-palmitic-acid_100g,-stearic-acid_100g,-arachidic-acid_100g,-behenic-acid_100g,-lignoceric-acid_100g,-cerotic-acid_100g,-montanic-acid_100g,-melissic-acid_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,-alpha-linolenic-acid_100g,-eicosapentaenoic-acid_100g,-docosahexaenoic-acid_100g,omega-6-fat_100g,-linoleic-acid_100g,-arachidonic-acid_100g,-gamma-linolenic-acid_100g,-dihomo-gamma-linolenic-acid_100g,omega-9-fat_100g,-oleic-acid_100g,-elaidic-acid_100g,-gondoic-acid_100g,-mead-acid_100g,-erucic-acid_100g,-nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,-sucrose_100g,-glucose_100g,-fructose_100g,-lactose_100g,-maltose_100g,-maltodextrins_100g,starch_100g,polyols_100g,fiber_100g,-soluble-fiber_100g,-insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g
0869500000077,https://world.openfoodfacts.org/product/0869500000077,usda-ndb-import,1489075735,1587587836,"Apple, lemon, ginger, love de-tox, apple, lemon, ginger",,,,,,,Healthy Ventures Llc,healthy-ventures-llc,"Plant-based foods and beverages, Beverages, Plant-based beverages","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages",,,,,,,,,,,,,United States,"Apple, lemon, ginger",,,,,16 ONZ (473 ml),473,,0,,0,,,0,,,,,1,Beverages,Unsweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",SO GOOD SO YOU,,,en:plant-based-beverages,,,,,,,,,,53,222,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.47,8.25,,,,,,,,,0,,,0.85,,,,0.0075,0.003,,1.89e-05,,,,,0.0178,,,,,,,,,,,,,,0.013,,0.00038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851481006186,https://world.openfoodfacts.org/product/0851481006186,usda-ndb-import,1489075649,1587587767,Garden party,,,,,,,Healthy Ventures Llc,healthy-ventures-llc,"Plant-based foods and beverages, Beverages, Plant-based beverages","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages",,,,,,,,,,,,,United States,"Tomato, red pepper, carrot, celery, lemon, basil, parsley, black pepper",,en:celery,,,16 ONZ (473 ml),473,,0,,0,,,0,,,,,1,Beverages,Unsweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Healthy Ventures LLC,,,en:plant-based-beverages,,,,,,,,,,24,100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.65,4.02,,,,,,,,,0,,,1.27,,,,0.05,0.02,,0.0011733,,,,,0.0368,,,,,,,,,,,,,,0.021,,0.00057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0851481006018,https://world.openfoodfacts.org/product/0851481006018,usda-ndb-import,1489075648,1587587766,Cashew coffee juice,,,,,,,Healthy Ventures Llc,healthy-ventures-llc,Beverages,en:beverages,,,,,,,,,,,,,United States,"Cashews, cold press peace coffee, filtered water, agave, salt.",,en:nuts,,,16 ONZ (473 ml),473,,0,,0,,,0,,,10,e,3,Beverages,Unsweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Healthy Ventures LLC,,,en:beverages,,,,,,,,,,54,226,,3.38,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,2.96,,,,,,,,,0.2,,,1.48,,,,0.0625,0.025,,0,,,,,0,,,,,,,,,,,,,,0.004,,0.00316,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,
0851481006070,https://world.openfoodfacts.org/product/0851481006070,usda-ndb-import,1489075649,1587587766,Organic cold press peace coffee,,,,,,,Healthy Ventures Llc,healthy-ventures-llc,Beverages,en:beverages,,,,,Organic,en:organic,,,,,,,United States,"Cashews, organic cold press coffee (filtered water, organic coffee beans), organic agave, organic vanilla, organic sea salt.",,en:nuts,,,12 ONZ (355 ml),355,,0,,0,,,0,,,12,e,3,Beverages,Unsweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Healthy Ventures LLC,,,en:beverages,,,,,,,,,,54,226,,2.82,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.48,4.79,,,,,,,,,0.3,,,1.13,,,,0.07,0.028,,0,,,,,0,,,,,,,,,,,,,,0,,0.00041,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,
0851481006087,https://world.openfoodfacts.org/product/0851481006087,usda-ndb-import,1489075649,1587587766,Organic cold press peace coffee,,,,,,,Healthy Ventures Llc,healthy-ventures-llc,Beverages,en:beverages,,,,,Organic,en:organic,,,,,,,United States,"Cashews, organic cold press coffee (filtered water, organic coffee beans), organic agave, organic vanilla, organic lavender,organic sea salt.",,en:nuts,,,12 ONZ (355 ml),355,,0,,0,,,0,,,12,e,3,Beverages,Unsweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Healthy Ventures LLC,,,en:beverages,,,,,,,,,,54,226,,2.82,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.48,4.79,,,,,,,,,0.3,,,1.13,,,,0.07,0.028,,0,,,,,0,,,,,,,,,,,,,,0,,0.00041,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,
0851481006100,https://world.openfoodfacts.org/product/0851481006100,usda-ndb-import,1489075649,1587587766,Organic cold press peace coffee,,,,,,,Healthy Ventures Llc,healthy-ventures-llc,Beverages,en:beverages,,,,,Organic,en:organic,,,,,,,United States,"Cashews, organic cold press coffee (filtered water, organic coffee beans), organic agave, organic cacao, organic sea salt.",,en:nuts,,,12 ONZ (355 ml),355,,0,,0,,,0,,,13,e,3,Beverages,Unsweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Healthy Ventures LLC,,,en:beverages,,,,,,,,,,62,259,,3.38,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61,4.79,,,,,,,,,0.8,,,1.69,,,,0.07,0.028,,0,,,,,0,,,,,,,,,,,,,,0,,0.00041,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,
0810758020164,https://world.openfoodfacts.org/product/0810758020164,usda-ndb-import,1489075558,1587587700,100% organic herbal tea,,,,,,,Healthy Mama,healthy-mama,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, Herbal teas, Tea bags","en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:tea-bags",,,,,Organic,en:organic,,,,,,,United States,"Organic anise seed, organic raspberry leaf, organic fennel, organic spearmint, organic fenugreek, organic lemongrass, organic orange peel",,,,,1 TEA BAG (2 g),2,,0,,0,,,0,,,,,1,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","Maternal Science, Inc.",,,en:tea-bags,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,0,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0655852004319,https://world.openfoodfacts.org/product/0655852004319,usda-ndb-import,1489075398,1587587563,"Aurora Natural, Eat Healthy! P'Nut Butter Munchie Mix",,,,,,,Aurora Products,aurora-products,Snacks,en:snacks,,,,,,,,,,,,,United States,"Roasted peanuts (roasted in canola, peanut and/or sunflower oil, salt), raisins (sunflower oil), cranberries (sugar, sunflower and/or canola oil), peanut butter drops [sugar, palm kernel oil, partially defatted peanut flour, nonfat dry milk powder, salt, soy lecithin (emulsifier), semisweet chocolate chunks [sugar, chocolate liquor, cocoa butter, milk fat, soy lecithin (an emulsifier), salt, vanilla].",,en:soybeans,,,0.25 cup (40 g),40,,1,"en:e322,en:e322i",0,,,0,,,18,d,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Aurora Products,,,en:snacks,,,,,,,,,,462,1933,,22.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,60,47.5,,,,,,,,,7.5,,,10,,,,0.405,0.162,,0,,,,,0,,,,,,,,,,,,,,0.1,,0.0009,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
7897916012103,https://world.openfoodfacts.org/product/7897916012103,usda-ndb-import,1489075335,1587587523,Healthy Functional Drink,,,,,,,Latco Beverages Ind De Alimentos Ltda,latco-beverages-ind-de-alimentos-ltda,Beverages,en:beverages,,,,,,,,,,,,,United States,"Purified water, juice concentrates (cranberry, pomegranate, blackberry), natural extracts (cupuacu, red tea), vitamins (a, b6, c, d, e, k), natural flavors, fruit and vegetable juice for color, citric acid, sucralose, acesulfame potassium.",,,,,6.76 OZA (200 ml),200,,3,"en:e330,en:e950,en:e955",0,,,0,,,,,4,Beverages,Artificially sweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",UPLOAD,,,en:beverages,,,,,,,,,,6,25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1,,,,,,,,,,,,0,,,,0,0,,0.000225,,1.5e-06,,1.2e-05,0.009,,,,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2e-05,,,
0869500000039,https://world.openfoodfacts.org/product/0869500000039,usda-ndb-import,1489075263,1587587484,"Fierce greens kale, celery, romaine, dandelion, lemon 100% juice, fierce greens",,,,,,,Healthy Ventures Llc,healthy-ventures-llc,"Plant-based foods and beverages, Beverages, Plant-based beverages","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages",,,,,,,,,,,,,United States,"Celery, romaine lettuce, lemon, dandelion greens, kale",,en:celery,,,16 ONZ (473 ml),473,,0,,0,,,0,,,,,1,Beverages,Unsweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",SO GOOD SO YOU,,,en:plant-based-beverages,,,,,,,,,,23,96,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.81,1.9,,,,,,,,,0,,,1.9,,,,0.1475,0.059,,0.002442,,,,,0.0368,,,,,,,,,,,,,,0.085,,0.00133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0869500000022,https://world.openfoodfacts.org/product/0869500000022,usda-ndb-import,1489075160,1587587430,"Happy green cucumber, pineapple, kale, mint, lime 100% juice, happy green",,,,,,,Healthy Ventures Llc,healthy-ventures-llc,"Plant-based foods and beverages, Beverages, Plant-based beverages","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages",,,,,,,,,,,,,United States,"Cucumber, pineapple, kale, lime, mint",,,,,16 ONZ (473 ml),473,,0,,0,,,0,,,,,1,Beverages,Unsweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",SO GOOD SO YOU,,,en:plant-based-beverages,,,,,,,,,,30,126,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.34,3.81,,,,,,,,,0,,,1.27,,,,0.02,0.008,,0.0006978,,,,,0.0431,,,,,,,,,,,,,,0.042,,0.00076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0869500000060,https://world.openfoodfacts.org/product/0869500000060,usda-ndb-import,1489075160,1587587430,"Deep cleanse lemon cayenne maple syrup filtered water love, deep cleanse lemon cayenne, maple syrup",,,,,,,Healthy Ventures Llc,healthy-ventures-llc,"Plant-based foods and beverages, Beverages, Plant-based beverages","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages",,,,,,,,,,,,,United States,"Filtered water, lemon, maple syrup, cayenne",,,,,16 ONZ (473 ml),473,,0,,0,,,0,,,,,3,Beverages,Unsweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",SO GOOD SO YOU,,,en:plant-based-beverages,,,,,,,,,,37,155,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.88,6.98,,,,,,,,,0,,,0.42,,,,0.005,0.002,,0.0003489,,,,,0.0089,,,,,,,,,,,,,,0.021,,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0869500000008,https://world.openfoodfacts.org/product/0869500000008,usda-ndb-import,1489075047,1587587364,"Radiance pineapple, green apple, cucumber, lime filtered water, radiance",,,,,,,Healthy Ventures Llc,healthy-ventures-llc,"Plant-based foods and beverages, Beverages, Plant-based beverages","en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages",,,,,,,,,,,,,United States,"Pineapple, granny smith apple, cucumber, filtered water, lime",,,,,16 ONZ (473 ml),473,,0,,0,,,0,,,,,1,Beverages,Unsweetened beverages,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",SO GOOD SO YOU,,,en:plant-based-beverages,,,,,,,,,,49,205,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11.63,9.09,,,,,,,,,0,,,0.63,,,,0.005,0.002,,2.55e-05,,,,,0.0381,,,,,,,,,,,,,,0.017,,0.00038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0847938026234,https://world.openfoodfacts.org/product/0847938026234,usda-ndb-import,1489074951,1587587294,"Terrafina, Heart Healthy Mix",,,,,,,Terrafina Llc,terrafina-llc,Snacks,en:snacks,,,,,,,,,,,,,United States,"California almonds, california walnuts, filberts, raw pistachio kernels, pecan halves.",,,,,0.25 cup (28 g),28,,0,,0,,,0,,,0,b,1,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Terrafina LLC,,,en:snacks,,,,,,,,,,618,2586,,57.14,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17.86,3.57,,,,,,,,,10.7,,,17.86,,,,0,0,,0,,,,,0.0021,,,,,,,,,,,,,,0.143,,0.00386,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
0080948630439,https://world.openfoodfacts.org/product/0080948630439,usda-ndb-import,1489074678,1587587087,"North star trading company, snacks nuts heart healthy",,,,,,,"North Star Trading Company,  Navy Exchange Service Command","north-star-trading-company,navy-exchange-service-command",Snacks,en:snacks,,,,,,,,,,,,,United States,"Peanuts (peanuts, peanut oil, sea salt), almonds, peanut oil, sea salt), pistachios (pistachios, sea salt), hazelnuts (hazelnuts, peanut oil), walnuts, pecans (pecans, peanut oil, sea salt).",,"en:nuts,en:peanuts",,,0.25 cup (31 g),31,,0,,0,,,0,,,9,c,3,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Navy Exchange Service Command,,,en:snacks,,,,,,,,,,613,2565,,54.84,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.35,3.23,,,,,,,,,9.7,,,22.58,,,,0.3225,0.129,,0,,,,,0,,,,,,,,,,,,,,0.194,,0.00232,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,
0072488987449,https://world.openfoodfacts.org/product/0072488987449,usda-ndb-import,1489074517,1587586971,"Tom & Glasser, Heart Healthy Mix",,,,,,,Torn & Glasser Inc,torn-glasser-inc,Snacks,en:snacks,,,,,,,,,,,,,United States,"Peanuts (peanuts, peanut oil, non gmo canola oil, salt), almonds (almonds, non gmo canola oil, salt), walnuts, filbert (filberts, non gmo canola oil, salt), pistachios (pistachios, non gmo canola oil, salt), pecans (pecans, non gmo canola oil, salt).",,"en:nuts,en:peanuts",,,0.25 cup (42 g),42,,0,,0,,,0,,,13,d,3,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Torn & Glasser Inc,,,en:snacks,,,,,,,,,,619,2590,,57.14,7.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.67,4.76,,,,,,,,,9.5,,,21.43,,,,0.775,0.31,,0,,,,,0,,,,,,,,,,,,,,0.143,,0.00257,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,
0011150980593,https://world.openfoodfacts.org/product/0011150980593,usda-ndb-import,1489074022,1587586669,"Roundy's, healthy heart mix",,,,,,,Roundy's,roundy-s,Snacks,en:snacks,,,,,,,,,,,,,United States,"Roasted almonds (almonds(usa), sunflower oil), raw walnuts (usa), roasted pecans(usa), sunflower oil), roasted pistachios (pistachios(usa), sunflower oil, sea salt), raw filberts (turkey).",,en:nuts,,,0.25 cup (36 g),36,,0,,0,,,0,,,6,c,3,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",ROUNDY'S,,,en:snacks,,,,,,,,,,639,2674,,58.33,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.67,2.78,,,,,,,,,11.1,,,16.67,,,,0.66,0.264,,0,,,,,0,,,,,,,,,,,,,,0.167,,0.0035,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,
0000790105282,https://world.openfoodfacts.org/product/0000790105282,usda-ndb-import,1489074001,1587586651,"Healthy Food Brands, A&W, Soda Bottles Gummy Candies With Real A&W Root Beer",,,,,,,Healthy Food Brands Llc,healthy-food-brands-llc,"Snacks, Sweet snacks, Confectioneries","en:snacks,en:sweet-snacks,en:confectioneries",,,,,,,,,,,,,United States,"Corn syrup, sugar, water, gelatin, natural & artificial flavor, root beer concentrate (caramel color, water, natural & artificial flavor), mineral oil*, carnauba wax.",,,,,13 PIECES (40 g),40,,4,"en:e150c,en:e428,en:e903,en:e905,en:e905a",0,,,0,,,12,d,4,Sugary snacks,Sweets,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Healthy Food Brands LLC,,,en:confectioneries,,,,,,,,,,250,1046,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,65,42.5,,,,,,,,,0,,,5,,,,0.0625,0.025,,0,,,,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,
0000790110040,https://world.openfoodfacts.org/product/0000790110040,usda-ndb-import,1489074001,1587586651,"Emojeez, Fruit Gummies, Assorted",,,,,,,Healthy Food Brands Llc,healthy-food-brands-llc,"Snacks, Sweet snacks, Confectioneries","en:snacks,en:sweet-snacks,en:confectioneries",,,,,,,,,,,,,United States,"Corn syrup, sugar, water, gelatin, dextrose, citric acid, natural & artificial flavor, fd&c red 40, yellow 5, yellow 6, blue 1, mineral oil, carnauba wax.",,,,,17 PIECES | ABOUT (40 g),40,,8,"en:e102,en:e110,en:e129,en:e133,en:e330,en:e428,en:e903,en:e905,en:e905a",0,,,0,,,11,d,4,Sugary snacks,Sweets,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Healthy Food Brands LLC,,,en:confectioneries,,,,,,,,,,275,1151,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,67.5,40,,,,,,,,,0,,,5,,,,0.03,0.012,,0,,,,,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,
0835047001969,https://world.openfoodfacts.org/product/0835047001969,usda-ndb-import,1489073905,1587586606,"Best Fruits & Nuts, Heart Healthy Mix",,,,,,,Jakpan Enterprises Inc.,jakpan-enterprises-inc,Snacks,en:snacks,,,,,,,,,,,,,United States,"Dried cranberries (cranberries, sugar, sunflower oil), raisins, almonds, cashews, pumpkin kernels, walnuts.",,en:nuts,,,0.25 cup (35 g),35,,0,,0,,,0,,,10,c,3,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Jakpan Enterprises Inc.,,,en:snacks,,,,,,,,,,429,1795,,20,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,57.14,40,,,,,,,,,5.7,,,8.57,,,,0,0,,0,,,,,0,,,,,,,,,,,,,,0.057,,0.00309,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,
0727915100143,https://world.openfoodfacts.org/product/0727915100143,usda-ndb-import,1489073737,1587586509,"Nutty Naturals, Mojo Healthy Snack Mix",,,,,,,Nosher's Choice,nosher-s-choice,Snacks,en:snacks,,,,,,,,,,,,,United States,"Almonds, cranberries, sunflower kernels, peanuts, salt, chocolate chips (sugar, chocolate liquor (processed with alkali), cocoa butter, soya lecithin (emulsifier), pure vanilla), sunflower oil.",,"en:nuts,en:peanuts,en:soybeans",,,1 ONZ (28 g),28,,1,"en:e322,en:e322i",0,,,0,,,17,d,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",Nosher's Choice,,,en:snacks,,,,,,,,,,500,2092,,35.71,7.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42.86,28.57,,,,,,,,,7.1,,,14.29,,,,0.8475,0.339,,0,,,,,0,,,,,,,,,,,,,,0,,0.00257,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,
